plane,gene,assection_data_set_id
sagittal,Rab13,68637581
sagittal,Rab14,70539158
sagittal,Rab15,69080008
sagittal,Rab17,68269556
sagittal,Rab18,70303612
sagittal,Rab19,68744588
sagittal,Rab20,69817811
sagittal,Rab21,69013678
sagittal,Rab22a,71148124
sagittal,Rab22a,71608432
sagittal,Rab23,68161464
sagittal,Rab24,68341842
sagittal,Rab25,633300
sagittal,Rab26,69817817
sagittal,Rab27a,68076980
sagittal,Rab27b,68545818
sagittal,Rab28,413771
sagittal,Rab28,81600102
sagittal,Rab2a,79394344
sagittal,Rab2b,69838513
sagittal,Rab30,68342288
sagittal,Rab31,79544800
sagittal,Rab32,69549652
sagittal,Rab33a,70785000
sagittal,Rab33b,69817823
sagittal,Rab34,71022966
sagittal,Rab35,68844289
sagittal,Rab36,69817829
sagittal,Rab37,70300983
sagittal,Rab38,69817835
sagittal,Rab39,68666870
sagittal,Rab39b,69817841
sagittal,Rab3a,68924503
sagittal,Rab3b,80474698
sagittal,Rab3c,69816745
sagittal,Rab3d,71724023
sagittal,Rab3gap1,68924661
sagittal,Rab3gap2,69015302
sagittal,Rab3il1,68341722
sagittal,Rab3il1,69531115
sagittal,Rab3ip,69817847
sagittal,Rab40b,69817874
sagittal,Rab40c,68196918
sagittal,Rab42-ps,69446953
sagittal,Rab43,70201606
sagittal,Rab44,72283522
sagittal,Rab4a,69817880
sagittal,Rab4b,71724654
sagittal,Rab5a,67978388
sagittal,Rab5b,100144441
sagittal,Rab5c,71486970
sagittal,Rab6,532748
sagittal,Rab6b,69817886
sagittal,Rab7,532633
sagittal,Rab7l1,75827120
sagittal,Rab8a,71325390
sagittal,Rab8b,68844618
sagittal,Rab9,75990588
sagittal,Rab9b,69817892
sagittal,Rabac1,75750398
sagittal,Rabep1,70812877
sagittal,Rabep1,71920504
sagittal,Rabep2,1971
sagittal,Rabepk,68410440
sagittal,Rabgap1,70473969
sagittal,Rabgap1,71211278
sagittal,Rabgap1l,69134220
sagittal,Rabgap1l,77910828
sagittal,Rabgef1,67765714
sagittal,Rabggta,70429381
sagittal,Rabggtb,80473485
sagittal,Rabif,75826578
sagittal,Rabl2a,678693
sagittal,Rabl3,68666965
sagittal,Rabl5,70439093
sagittal,Rac1,68191504
sagittal,Rac2,79534949
sagittal,Rac3,70785006
sagittal,Rad1,68798621
sagittal,Rad17,71381139
sagittal,Rad18,564784
sagittal,Rad21,69817898
sagittal,Rad23a,71992007
sagittal,Rad23b,68445113
sagittal,Rad50,69817904
sagittal,Rad51,248544
sagittal,Rad51ap1,632505
sagittal,Rad51c,70300989
sagittal,Rad51l1,69028593
sagittal,Rad51l3,74821547
sagittal,Rad52,71610867
sagittal,Rad54l,68562938
sagittal,Rad54l2,71280925
sagittal,Rad54l2,74076054
sagittal,Rad9,69817910
sagittal,Rad9b,68795450
sagittal,Radil,68843973
sagittal,Rae1,69262116
sagittal,Raf1,1817
sagittal,Rag1,76003584
sagittal,Rag1ap1,68193016
sagittal,Rag2,69817916
sagittal,Rai1,69816751
sagittal,Rai1,71148190
sagittal,Rai12,68269065
sagittal,Rai14,69816757
sagittal,Rai2,69117092
sagittal,Rala,67765730
sagittal,Ralb,74357622
sagittal,Ralbp1,76081027
sagittal,Ralgapa1,73496917
sagittal,Ralgapa2,74277699
sagittal,Ralgapb,69527842
sagittal,Ralgds,75214940
sagittal,Ralgps1,71920506
sagittal,Ralgps2,68667503
sagittal,Ralgps2,70813371
sagittal,Raly,67978479
sagittal,Ralyl,69113638
sagittal,Ramp1,1913
sagittal,Ramp1,68498944
sagittal,Ramp2,71378504
sagittal,Ramp3,1819
sagittal,Ran,2518
sagittal,Ranbp1,69174298
sagittal,Ranbp10,71612185
sagittal,Ranbp17,69288267
sagittal,Ranbp2,71210865
sagittal,Ranbp2,73808129
sagittal,Ranbp3,71493044
sagittal,Ranbp3l,69530792
sagittal,Ranbp6,73497648
sagittal,Ranbp9,69817940
sagittal,Rangap1,887
sagittal,Rangap1,2520
sagittal,Rangrf,68162257
sagittal,Rap1a,75831752
sagittal,Rap1b,68845586
sagittal,Rap1gap,68798974
sagittal,Rap1gap2,69672796
sagittal,Rap1gds1,71608200
sagittal,Rap2a,68911015
sagittal,Rap2b,69262281
sagittal,Rap2c,69170108
sagittal,Rapgef1,69817946
sagittal,Rapgef2,70300995
sagittal,Rapgef3,69059969
sagittal,Rapgef3,74635376
sagittal,Rapgef4,69817952
sagittal,Rapgef5,69012789
sagittal,Rapgef6,70301001
sagittal,Rapgef6,71152354
sagittal,Rapgef6,71210154
sagittal,Rapgefl1,70305419
sagittal,Raph1,69446893
sagittal,Rapsn,76081028
sagittal,Rara,1529
sagittal,Rarb,69289775
sagittal,Rarg,119688
sagittal,Rarres1,69817964
sagittal,Rarres2,68920749
sagittal,Rars,68341788
sagittal,Rars2,68444726
sagittal,Rasa1,71610829
sagittal,Rasa2,70793959
sagittal,Rasa2,71808394
sagittal,Rasa3,69817970
sagittal,Rasa4,69838561
sagittal,Rasal1,75774639
sagittal,Rasal2,70228394
sagittal,Rasal2,74059273
sagittal,Rasal3,69448668
sagittal,Rasd1,2522
sagittal,Rasd2,71920507
sagittal,Rasef,71735823
sagittal,Rasgef1a,69817976
sagittal,Rasgef1b,68798495
sagittal,Rasgef1c,69817982
sagittal,Rasgrf1,1275
sagittal,Rasgrf2,69817988
sagittal,Rasgrp1,69817994
sagittal,Rasgrp2,69818000
sagittal,Rasgrp3,77620467
sagittal,Rasgrp4,71832862
sagittal,Rasip1,68523180
sagittal,Rasl10a,71492952
sagittal,Rasl10b,74509536
sagittal,Rasl11a,71492784
sagittal,Rasl11b,69818006
sagittal,Rasl12,69818012
sagittal,Rasl12,71212036
sagittal,Rassf1,68076559
sagittal,Rassf10,69407624
sagittal,Rassf2,68744432
sagittal,Rassf3,69838757
sagittal,Rassf4,70565159
sagittal,Rassf5,69818018
sagittal,Rassf6,70565165
sagittal,Rassf7,68302317
sagittal,Rassf8,69443280
sagittal,Rassf9,68744468
sagittal,Raver1,72081771
sagittal,Raver2,69448656
sagittal,Rax,1821
sagittal,Rb1,69816763
sagittal,Rb1cc1,71998949
sagittal,Rbak,70303618
sagittal,Rbbp4,69818024
sagittal,Rbbp5,69014770
sagittal,Rbbp6,171
sagittal,Rbbp6,68410638
sagittal,Rbbp7,512775
sagittal,Rbbp8,68666822
sagittal,Rbbp9,80341122
sagittal,Rbck1,68632166
sagittal,Rbks,68441484
sagittal,Rbl1,76003367
sagittal,Rbl2,70525831
sagittal,Rbm10,513249
sagittal,Rbm11,1412
sagittal,Rbm12,68446099
sagittal,Rbm12,71212072
sagittal,Rbm12b,68798513
sagittal,Rbm14,100146062
sagittal,Rbm15,73617480
sagittal,Rbm15b,68797918
sagittal,Rbm17,68744934
sagittal,Rbm18,76081927
sagittal,Rbm19,79393543
sagittal,Rbm19,80341219
sagittal,Rbm19,81600094
sagittal,Rbm20,69352926
sagittal,Rbm22,74059292
sagittal,Rbm25,68341250
sagittal,Rbm26,70474839
sagittal,Rbm27,68797518
sagittal,Rbm28,69549658
sagittal,Rbm28,74359431
sagittal,Rbm3,100142528
sagittal,Rbm31y,77620253
sagittal,Rbm33,69444915
sagittal,Rbm34,69626564
sagittal,Rbm38,2536
sagittal,Rbm39,71325420
sagittal,Rbm4,889
sagittal,Rbm4,74431604
sagittal,Rbm41,69549671
sagittal,Rbm42,392929
sagittal,Rbm43,67978672
sagittal,Rbm44,71668563
sagittal,Rbm45,69028288
sagittal,Rbm47,68341292
sagittal,Rbm4b,638701
sagittal,Rbm5,69818030
sagittal,Rbm6,68562988
sagittal,Rbm6,71158901
sagittal,Rbm7,69818036
sagittal,Rbm8a,68844379
sagittal,Rbm9,71325402
sagittal,Rbms1,74635602
sagittal,Rbms1,76135593
sagittal,Rbms2,513016
sagittal,Rbms3,75931565
sagittal,Rbmx,71724660
sagittal,Rbmx2,68151437
sagittal,Rbmxrt,76081868
sagittal,Rbmy1a1,74749179
sagittal,Rbp1,68076899
sagittal,Rbp2,69818042
sagittal,Rbp3,68342360
sagittal,Rbp4,68632655
sagittal,Rbp7,68545057
sagittal,Rbpj,69262324
sagittal,Rbpjl,69289781
sagittal,Rbpms,74635298
sagittal,Rbpms2,68342081
sagittal,Rbx1,69262239
sagittal,Rc3h1,71161525
sagittal,Rc3h1,71211053
sagittal,Rc3h1,72471838
sagittal,Rc3h1,73927700
sagittal,Rc3h2,70946614
sagittal,Rcan1,363
sagittal,Rcan1,364
sagittal,Rcan1,79749575
sagittal,Rcan2,68798370
sagittal,Rcan3,70946481
sagittal,Rcbtb1,69289787
sagittal,Rcbtb2,67978710
sagittal,Rcc1,68410315
sagittal,Rcc2,69202938
sagittal,Rccd1,80472057
sagittal,Rce1,69079991
sagittal,Rchy1,68444708
sagittal,Rcl1,69079978
sagittal,Rcn1,69818048
sagittal,Rcn2,69816774
sagittal,Rcn3,68498896
sagittal,Rcor1,69838430
sagittal,Rcor2,69261922
sagittal,Rcor3,68341758
sagittal,Rcor3,71213111
sagittal,Rcsd1,68410572
sagittal,Rcvrn,69818054
sagittal,Rd3,69407517
sagittal,Rdbp,68744910
sagittal,Rdh1,70301007
sagittal,Rdh10,75831736
sagittal,Rdh11,69549651
sagittal,Rdh12,75214939
sagittal,Rdh14,71763855
sagittal,Rdh16,69818060
sagittal,Rdh5,545111
sagittal,Rdh7,68638059
sagittal,Rdh9,76081906
sagittal,Rdm1,69015733
sagittal,Rdx,75851020
sagittal,Rec8,68797768
sagittal,Reck,69818066
sagittal,Recql,69015524
sagittal,Recql4,69818072
sagittal,Recql5,69838744
sagittal,Reep1,74821680
sagittal,Reep2,583550
sagittal,Reep3,633686
sagittal,Reep4,68744761
sagittal,Reep5,2160
sagittal,Reep6,68638053
sagittal,Reg1,68523144
sagittal,Reg2,71991672
sagittal,Reg3a,74635262
sagittal,Reg3b,74277401
sagittal,Reg3g,69117116
sagittal,Reg4,75694911
sagittal,Rel,69289793
sagittal,Rela,2524
sagittal,Relb,2526
sagittal,Rell1,79360300
sagittal,Reln,891
sagittal,Reln,892
sagittal,Reln,79394359
sagittal,Relt,69981139
sagittal,Rem1,69818078
sagittal,Rem2,70439099
sagittal,Ren1,69818084
sagittal,Ren2,75694742
sagittal,Renbp,69028264
sagittal,Rep15,68499249
sagittal,Repin1,69289799
sagittal,Reps1,71764709
sagittal,Reps2,71764364
sagittal,Rer1,76098401
sagittal,Rere,69289805
sagittal,Rerg,76135613
sagittal,Resp18,68545836
sagittal,Rest,80342048
sagittal,Ret,81657693
sagittal,Retn,68743972
sagittal,Retnlg,70301013
sagittal,Retsat,68302011
sagittal,Retsat,70812744
sagittal,Rev1,68919940
sagittal,Rev3l,69818090
sagittal,Rexo1,69980202
sagittal,Rexo2,67979032
sagittal,Rexo4,69672916
sagittal,Rfc1,69816780
sagittal,Rfc2,70473975
sagittal,Rfc3,68637921
sagittal,Rfc4,67979048
sagittal,Rfc5,69818096
sagittal,Rfesd,68162219
sagittal,Rffl,73584861
sagittal,Rfk,68745540
sagittal,Rfpl4,76003601
sagittal,Rfpl4b,73617654
sagittal,Rft1,70565452
sagittal,Rftn1,69837498
sagittal,Rftn2,71147771
sagittal,Rftn2,71493135
sagittal,Rfwd2,71280664
sagittal,Rfwd3,67764932
sagittal,Rfx1,896
sagittal,Rfx1,897
sagittal,Rfx1,77454743
sagittal,Rfx2,532577
sagittal,Rfx2,74265297
sagittal,Rfx3,638719
sagittal,Rfx4,69290417
sagittal,Rfx5,70813125
sagittal,Rfx5,71325408
sagittal,Rfx6,74822943
sagittal,Rfx7,1999
sagittal,Rfxank,70793983
sagittal,Rfxank,71664147
sagittal,Rg9mtd1,68444648
sagittal,Rg9mtd2,70301019
sagittal,Rg9mtd3,69549281
sagittal,Rgag1,70295590
sagittal,Rgag4,69444909
sagittal,Rgl1,70439105
sagittal,Rgl2,69818113
sagittal,Rgl3,74003386
sagittal,Rgma,68160845
sagittal,Rgmb,68162223
sagittal,Rgn,100144117
sagittal,Rgnef,71998951
sagittal,Rgp1,71281241
sagittal,Rgr,73712732
sagittal,Rgs1,68744516
sagittal,Rgs10,71377743
sagittal,Rgs11,74359353
sagittal,Rgs11,74562546
sagittal,Rgs12,532729
sagittal,Rgs13,74426037
sagittal,Rgs14,2530
sagittal,Rgs16,1568
sagittal,Rgs17,70919615
sagittal,Rgs17,71020846
sagittal,Rgs18,75990414
sagittal,Rgs19,1531
sagittal,Rgs2,71724666
sagittal,Rgs20,69818125
sagittal,Rgs3,1823
sagittal,Rgs4,2532
sagittal,Rgs4,79632282
sagittal,Rgs5,71724672
sagittal,Rgs6,71998952
sagittal,Rgs7,69113608
sagittal,Rgs7bp,70238621
sagittal,Rgs8,69445397
sagittal,Rgs9,71020884
sagittal,Rgs9bp,71020885
sagittal,Rgsl1,73424177
sagittal,Rhag,76081030
sagittal,Rhbdd1,100146138
sagittal,Rhbdd2,68301682
sagittal,Rhbdd2,70194606
sagittal,Rhbdd3,69443475
sagittal,Rhbdf1,2534
sagittal,Rhbdf1,100144091
sagittal,Rhbdf2,68797864
sagittal,Rhbdl1,583574
sagittal,Rhbdl2,75990430
sagittal,Rhbdl3,71020887
sagittal,Rhbg,78634021
sagittal,Rhcg,78634041
sagittal,Rhd,69818155
sagittal,Rheb,564750
sagittal,Rhebl1,583845
sagittal,Rhoa,73606534
sagittal,Rhob,70429393
sagittal,Rhobtb1,69290423
sagittal,Rhobtb2,68193036
sagittal,Rhobtb3,68797727
sagittal,Rhoc,68191354
sagittal,Rhod,68797930
sagittal,Rhof,72000164
sagittal,Rhog,68745114
sagittal,Rhoh,71210871
sagittal,Rhoj,69818176
sagittal,Rhoq,68924455
sagittal,Rhot1,69262257
sagittal,Rhot2,67815938
sagittal,Rhou,69169475
sagittal,Rhov,68445095
sagittal,Rhox1,74059302
sagittal,Rhox10,71764506
sagittal,Rhox11,69113710
sagittal,Rhox13,74635108
sagittal,Rhox4b,69288932
sagittal,Rhox4e,69015296
sagittal,Rhox5,77454707
sagittal,Rhox6,77464894
sagittal,Rhox9,81655580
sagittal,Rhpn1,68799010
sagittal,Rhpn2,100146042
sagittal,Rian,74580805
sagittal,Ribc1,70474965
sagittal,Ribc2,70218426
sagittal,Ric3,74514135
sagittal,Ric3,75831720
sagittal,Ric8,69080052
sagittal,Ric8b,69013371
sagittal,Rictor,69407791
sagittal,Rif1,74277651
sagittal,Rilp,71569375
sagittal,Rilpl1,69837493
sagittal,Rilpl2,67978511
sagittal,Rimbp2,69514470
sagittal,Rimbp3,70566268
sagittal,Rimkla,70523726
sagittal,Rimklb,69837406
sagittal,Rims1,73514899
sagittal,Rims2,73424184
sagittal,Rims3,71210877
sagittal,Rims3,74000546
sagittal,Rims4,71020888
sagittal,Rin1,68203449
sagittal,Rin2,67767452
sagittal,Rin3,71735064
sagittal,Ring1,69079988
sagittal,Rinl,69838405
sagittal,Rint1,69353266
sagittal,Riok1,68076544
sagittal,Riok2,68302380
sagittal,Riok3,68637808
sagittal,Riok3,81599680
sagittal,Ripk1,69015224
sagittal,Ripk2,70301037
sagittal,Ripk3,275676
sagittal,Ripk4,77455011
sagittal,Ripply2,72076557
sagittal,Ripply3,368
sagittal,Rit1,69059924
sagittal,Rit1,70795898
sagittal,Rit2,70429399
sagittal,Rlbp1,638716
sagittal,Rlf,71283574
sagittal,Rlim,71763577
sagittal,Rln1,71020890
sagittal,Rln3,81600590
sagittal,Rltpr,74578182
sagittal,Rmi1,378551
sagittal,Rmnd1,67787340
sagittal,Rmnd5a,75831719
sagittal,Rmnd5b,638726
sagittal,Rnase1,68522503
sagittal,Rnase10,70218181
sagittal,Rnase11,74743360
sagittal,Rnase12,74743366
sagittal,Rnase13,73514905
sagittal,Rnase4,68300938
sagittal,Rnase6,71832868
sagittal,Rnase9,75931569
sagittal,Rnaseh1,671240
sagittal,Rnaseh2a,68546119
sagittal,Rnaseh2b,70203543
sagittal,Rnaseh2c,100144883
sagittal,Rnasek,68499398
sagittal,Rnasel,69818206
sagittal,Rnasel,77799017
sagittal,Rnaset2b,75693056
sagittal,Rnd1,69113620
sagittal,Rnd2,70919442
sagittal,Rnd3,71724557
sagittal,Rnf10,294052
sagittal,Rnf103,69818212
sagittal,Rnf111,75931453
sagittal,Rnf112,393241
sagittal,Rnf113a2,69202394
sagittal,Rnf114,69013648
sagittal,Rnf115,67787357
sagittal,Rnf121,67815556
sagittal,Rnf122,199225
sagittal,Rnf125,75990415
sagittal,Rnf126,70473981
sagittal,Rnf128,1915
sagittal,Rnf13,69028348
sagittal,Rnf13,70813281
sagittal,Rnf130,68637868
sagittal,Rnf133,70301055
sagittal,Rnf135,71493032
sagittal,Rnf138,75990838
sagittal,Rnf139,68667754
sagittal,Rnf14,69013560
sagittal,Rnf141,564645
sagittal,Rnf144a,68157416
sagittal,Rnf144b,68151415
sagittal,Rnf145,69407540
sagittal,Rnf146,69114198
sagittal,Rnf149,899
sagittal,Rnf150,71020891
sagittal,Rnf151,75851062
sagittal,Rnf152,100145305
sagittal,Rnf157,74562224
sagittal,Rnf160,2748
sagittal,Rnf160,79762482
sagittal,Rnf165,70295799
sagittal,Rnf166,71020892
sagittal,Rnf167,686202
sagittal,Rnf168,75985956
sagittal,Rnf169,74359479
sagittal,Rnf170,68080700
sagittal,Rnf170,71147759
sagittal,Rnf180,68744450
sagittal,Rnf181,70474941
sagittal,Rnf182,70719034
sagittal,Rnf183,75828173
sagittal,Rnf185,67979020
sagittal,Rnf186,75694863
sagittal,Rnf19a,70565183
sagittal,Rnf19a,70918850
sagittal,Rnf19b,70277991
sagittal,Rnf2,68341878
sagittal,Rnf20,73424190
sagittal,Rnf208,68545794
sagittal,Rnf213,73949430
sagittal,Rnf214,69608501
sagittal,Rnf215,69352736
sagittal,Rnf216,71280988
sagittal,Rnf217,70595768
sagittal,Rnf219,76098408
sagittal,Rnf220,70528073
sagittal,Rnf222,70228286
sagittal,Rnf24,71570741
sagittal,Rnf25,70523811
sagittal,Rnf31,68861810
sagittal,Rnf32,71891922
sagittal,Rnf34,71608202
sagittal,Rnf38,68844743
sagittal,Rnf4,513497
sagittal,Rnf40,68632038
sagittal,Rnf41,70439117
sagittal,Rnf43,69407660
sagittal,Rnf44,378545
sagittal,Rnf5,69080047
sagittal,Rnf6,69353170
sagittal,Rnf7,72000622
sagittal,Rnf8,576452
sagittal,Rnft1,69114620
sagittal,Rnft2,68918964
sagittal,Rngtt,68920695
sagittal,Rnh1,413828
sagittal,Rnmt,69080481
sagittal,Rnmtl1,75985973
sagittal,Rnpc3,583856
sagittal,Rnpep,76098385
sagittal,Rnpepl1,67792185
sagittal,Rnps1,68076539
sagittal,Robld3,70546111
sagittal,Robo1,79762410
sagittal,Robo2,71281319
sagittal,Robo3,72000623
sagittal,Robo4,69169481
sagittal,Rock1,71570744
sagittal,Rock2,71456148
sagittal,Rock2,71808388
sagittal,Rod1,73424196
sagittal,Rogdi,76081947
sagittal,Rom1,68443363
sagittal,Romo1,70303761
sagittal,Ropn1,69113865
sagittal,Ropn1l,69174481
sagittal,Ror1,69818260
sagittal,Ror2,71378507
sagittal,Rora,903
sagittal,Rora,2538
sagittal,Rora,79631966
sagittal,Rorb,2540
sagittal,Rorb,79360296
sagittal,Rorc,80525643
sagittal,Ros1,69818281
sagittal,Rp1,70301067
sagittal,Rp1l1,69169977
sagittal,Rp2h,69113835
sagittal,rp9,69818287
sagittal,Rpa1,68193041
sagittal,Rpa2,68191360
sagittal,Rpa2,70812768
sagittal,Rpa3,68545681
sagittal,Rpain,68798603
sagittal,Rpap1,69818293
sagittal,Rpap1,70812966
sagittal,Rpap1,77799055
sagittal,Rpap2,583846
sagittal,Rpap3,513477
sagittal,Rpe,545112
sagittal,Rpe65,70301073
sagittal,Rpf1,70303528
sagittal,Rpf2,248538
sagittal,Rpgr,67936383
sagittal,Rpgrip1,69169540
sagittal,Rpgrip1l,69353714
sagittal,Rph3a,68845556
sagittal,Rph3al,100144929
sagittal,Rpia,69013200
sagittal,Rpl10,68666661
sagittal,Rpl11,199144
sagittal,Rpl12,70813317
sagittal,Rpl12-ps1,74736087
sagittal,Rpl13,69028599
sagittal,Rpl13a,71764512
sagittal,Rpl14,70946135
sagittal,Rpl15,69818299
sagittal,Rpl17,69014530
sagittal,Rpl18a,678716
sagittal,Rpl19,100143495
sagittal,Rpl21,69818305
sagittal,Rpl22,68445143
sagittal,Rpl23,68441454
sagittal,Rpl23,70813131
sagittal,Rpl23a,100144177
sagittal,Rpl24,69262115
sagittal,Rpl26,69816792
sagittal,Rpl27,69261404
sagittal,Rpl27a,69262228
sagittal,Rpl28,69173436
sagittal,Rpl30,100143515
sagittal,Rpl31,68861982
sagittal,Rpl31-ps4,74736300
sagittal,Rpl32,69012729
sagittal,Rpl34,68744869
sagittal,Rpl35,68441496
sagittal,Rpl35a,68637784
sagittal,Rpl36,68410536
sagittal,Rpl36a,68744648
sagittal,Rpl37,70918802
sagittal,Rpl37,71280850
sagittal,Rpl37a,69818311
sagittal,Rpl39l,70723710
sagittal,Rpl3l,70785042
sagittal,Rpl4,69095958
sagittal,Rpl41,70812660
sagittal,Rpl5,68633062
sagittal,Rpl6,69818317
sagittal,Rpl7,68410596
sagittal,Rpl7a,69818332
sagittal,Rpl7a,81600152
sagittal,Rpl7l1,70919675
sagittal,Rpl8,69818338
sagittal,Rplp0,68795446
sagittal,Rplp1,69818344
sagittal,Rpn1,638734
sagittal,Rpn2,100144515
sagittal,Rpp14,71612223
sagittal,Rpp21,68744928
sagittal,Rpp25,583571
sagittal,Rpp30,69818369
sagittal,Rpp38,68667793
sagittal,Rpp40,69015775
sagittal,Rpph1,73573139
sagittal,Rprd1a,545119
sagittal,Rprd1a,70794001
sagittal,Rprd1b,70523835
sagittal,Rprd2,70946186
sagittal,Rprm,68545545
sagittal,Rps10,70473987
sagittal,Rps11,100143572
sagittal,Rps12,631721
sagittal,Rps13,68301867
sagittal,Rps14,69012777
sagittal,Rps15,68321982
sagittal,Rps15a,68862012
sagittal,Rps16,69818379
sagittal,Rps17,71763583
sagittal,Rps18,69873283
sagittal,Rps19,68633443
sagittal,Rps19bp1,69854175
sagittal,Rps2,100146146
sagittal,Rps20,69873289
sagittal,Rps20,70795718
sagittal,Rps21,68545854
sagittal,Rps23,77465042
sagittal,Rps24,68668078
sagittal,Rps25,68637521
sagittal,Rps26,68191282
sagittal,Rps27a,100143502
sagittal,Rps27l,75831731
sagittal,Rps28,69112407
sagittal,Rps3,68269604
sagittal,Rps3a,68191186
sagittal,Rps4x,69873295
sagittal,Rps4y2,68798531
sagittal,Rps5,77464982
sagittal,Rps6,69873301
sagittal,Rps6ka1,69873307
sagittal,Rps6ka2,69013365
sagittal,Rps6ka3,70301931
sagittal,Rps6ka3,70793977
sagittal,Rps6ka4,75826620
sagittal,Rps6ka5,79904751
sagittal,Rps6ka6,68667246
sagittal,Rps6kb1,678706
sagittal,Rps6kb2,69169349
sagittal,Rps6kc1,68918280
sagittal,Rps6kl1,68148754
sagittal,Rps7,68076526
sagittal,Rps8,69549280
sagittal,Rps9,68563128
sagittal,Rpsa,77620255
sagittal,Rptn,74635382
sagittal,Rptor,73808444
sagittal,Rptor,74562284
sagittal,Rpusd1,68637993
sagittal,Rpusd2,69407779
sagittal,Rpusd3,69526360
sagittal,Rpusd4,69174421
sagittal,Rpusd4,70919191
sagittal,Rqcd1,68799107
sagittal,Rrad,71152551
sagittal,Rrad,73818858
sagittal,Rraga,69133674
sagittal,Rragb,71213819
sagittal,Rragc,79534965
sagittal,Rragd,69873313
sagittal,Rras,69873319
sagittal,Rras2,70565189
sagittal,Rrbp1,70812681
sagittal,Rrbp1,73808391
sagittal,Rrbp1,74635102
sagittal,Rreb1,71232581
sagittal,Rrh,69012674
sagittal,Rrm1,76098380
sagittal,Rrm2,69816810
sagittal,Rrm2b,68919818
sagittal,Rrn3,70565506
sagittal,Rrp1,714
sagittal,Rrp12,68667811
sagittal,Rrp15,68795457
sagittal,Rrp1b,68443405
sagittal,Rrp1b,71022924
sagittal,Rrp7a,68269706
sagittal,Rrp8,532671
sagittal,Rrp9,69015799
sagittal,Rrs1,67978480
sagittal,Rs1,69262289
sagittal,Rsad1,69529167
sagittal,Rsad2,69015123
sagittal,Rsbn1,69873325
sagittal,Rsbn1l,71147815
sagittal,Rsc1a1,68743733
sagittal,Rsf1,71211677
sagittal,Rsf1,73513820
sagittal,Rsl1d1,69169594
sagittal,Rsl24d1,69134583
sagittal,Rslcan18,70611281
sagittal,Rsph1,1078
sagittal,Rsph10b2,69442329
sagittal,Rsph3a,73573145
sagittal,Rsph4a,69873331
sagittal,Rsph6a,71808828
sagittal,Rsph9,671226
sagittal,Rspo1,71487178
sagittal,Rspo2,68667366
sagittal,Rspo3,69980352
sagittal,Rspo4,69514464
sagittal,Rspry1,70528029
sagittal,Rsrc1,68546101
sagittal,Rsrc2,73497678
sagittal,Rsu1,632495
sagittal,Rtbdn,68498830
sagittal,Rtcd1,583850
sagittal,Rtdr1,70301937
sagittal,Rtel1,71495843
sagittal,Rtf1,69734821
sagittal,Rtf1,71210983
sagittal,Rtkn,80471950
sagittal,Rtkn2,74513896
sagittal,Rtl1,70301943
sagittal,Rtn1,68193013
sagittal,Rtn2,68148750
sagittal,Rtn3,70812889
sagittal,Rtn4,68162204
sagittal,Rtn4ip1,68499213
sagittal,Rtn4r,69012647
sagittal,Rtn4rl1,1827
sagittal,Rtn4rl2,73617492
sagittal,Rtp1,69734434
sagittal,Rtp2,71656715
sagittal,Rtp4,68444738
sagittal,Rttn,74513890
sagittal,Rufy1,69873337
sagittal,Rufy2,69873343
sagittal,Rufy3,634466
sagittal,Rufy4,71022549
sagittal,Rundc1,69873349
sagittal,Rundc2a,70300144
sagittal,Rundc3a,68745366
sagittal,Rundc3b,71656696
sagittal,Runx1,80342171
sagittal,Runx1t1,71307232
sagittal,Runx2,1279
sagittal,Runx2,79544836
sagittal,Runx3,79544838
sagittal,Rusc1,68844080
sagittal,Rusc2,69104579
sagittal,Ruvbl1,70429405
sagittal,Ruvbl2,69816816
sagittal,Rwdd1,72000624
sagittal,Rwdd2a,71381569
sagittal,Rwdd2b,1588
sagittal,Rwdd2b,68076532
sagittal,Rwdd3,71991905
sagittal,Rwdd3,74056138
sagittal,Rwdd4a,74277687
sagittal,Rxfp1,79762216
sagittal,Rxfp2,79762218
sagittal,Rxfp3,77790742
sagittal,Rxfp3,80342202
sagittal,Rxfp4,69257391
sagittal,Rxra,100145350
sagittal,Rxrb,1917
sagittal,Rxrg,918
sagittal,Rxrg,919
sagittal,Rya3,75831709
sagittal,Rybp,68843847
sagittal,Ryk,2542
sagittal,Ryk,70794019
sagittal,Ryr1,69288273
sagittal,Ryr2,69288279
sagittal,Ryr3,71325426
sagittal,Ryr3,77904836
sagittal,S100a1,70429411
sagittal,S100a10,79760442
sagittal,S100a11,104600
sagittal,S100a13,71735833
sagittal,S100a14,68160847
sagittal,S100a16,68341752
sagittal,S100a3,73617498
sagittal,S100a4,69873373
sagittal,S100a5,69873379
sagittal,S100a6,75695667
sagittal,S100a7a,71489786
sagittal,S100a8,73573151
sagittal,S100a9,68744510
sagittal,S100b,922
sagittal,S100b,924
sagittal,S100b,79762548
sagittal,S100g,75694876
sagittal,S100pbp,68546013
sagittal,S1pr1,69012705
sagittal,S1pr2,69237215
sagittal,S1pr3,100144871
sagittal,S1pr4,69237221
sagittal,Saa2,68631881
sagittal,Saa4,77800919
sagittal,Saal1,73513308
sagittal,Sacm1l,79394332
sagittal,Sacs,71281209
sagittal,Sacs,74743372
sagittal,Sae1,70194534
sagittal,Safb,69816482
sagittal,Safb2,69816822
sagittal,Sag,68443375
sagittal,Sall1,69290429
sagittal,Sall2,69290435
